INFO:root:Starting EM-Lab Run
INFO:root:Selected modules: ['C:\\Users\\isanchezjimene\\Documents\\Spine_EMLab_COMPETES\\resources\\configurations\\EMLAB config.xlsx', 'run_co2_market']
INFO:root:Selected database: http://127.0.0.1:65109
INFO:root:Configuration file found: C:\Users\isanchezjimene\Documents\Spine_EMLab_COMPETES\resources\configurations\EMLAB config.xlsx
INFO:root:SpineDBRW: Start Read Repository
INFO:root:Adding parameter value: {object_name: biomassCHPEfficiencyTimeSeries, parameter_name: growthRate, parameter_value: 0.05, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 13, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 14, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 15, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 16, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 17, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 18, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 19, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 2, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 20, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 21, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 22, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 23, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 24, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 25, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 26, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 27, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 28, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 29, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 3, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 30, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 31, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 32, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 33, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 4, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 5, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 6, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 7, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 8, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 9, parameter_name: FUELCOMBI, parameter_value: 1.0, parameter_alt: 0}
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: SunPV, parameter: FUELCOMBI
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: WindOff, parameter: FUELCOMBI
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: WindOn, parameter: FUELCOMBI
INFO:root:Adding parameter value: {object_name: 1, parameter_name: FUELNEW, parameter_value: BIOMASS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 10, parameter_name: FUELNEW, parameter_value: GEO, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 11, parameter_name: FUELNEW, parameter_value: HYDRO, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 12, parameter_name: FUELNEW, parameter_value: HYDRO, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 13, parameter_name: FUELNEW, parameter_value: LIGNITE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 14, parameter_name: FUELNEW, parameter_value: NUCLEAR, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 15, parameter_name: FUELNEW, parameter_value: OIL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 16, parameter_name: FUELNEW, parameter_value: RESE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 17, parameter_name: FUELNEW, parameter_value: SUN, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 18, parameter_name: FUELNEW, parameter_value: WASTE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 19, parameter_name: FUELNEW, parameter_value: WIND, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 2, parameter_name: FUELNEW, parameter_value: BIOMASS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 20, parameter_name: FUELNEW, parameter_value: WIND, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 21, parameter_name: FUELNEW, parameter_value: COKE OVEN GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 22, parameter_name: FUELNEW, parameter_value: SUN, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 23, parameter_name: FUELNEW, parameter_value: Derived GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 24, parameter_name: FUELNEW, parameter_value: GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 25, parameter_name: FUELNEW, parameter_value: GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 26, parameter_name: FUELNEW, parameter_value: LIGNITE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 27, parameter_name: FUELNEW, parameter_value: COAL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 28, parameter_name: FUELNEW, parameter_value: BATTERY, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 29, parameter_name: FUELNEW, parameter_value: BATTERY, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 3, parameter_name: FUELNEW, parameter_value: COAL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 30, parameter_name: FUELNEW, parameter_value: BATTERY, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 31, parameter_name: FUELNEW, parameter_value: CAES, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 32, parameter_name: FUELNEW, parameter_value: CAES, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 33, parameter_name: FUELNEW, parameter_value: BIOMASS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 4, parameter_name: FUELNEW, parameter_value: COAL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 5, parameter_name: FUELNEW, parameter_value: COAL, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 6, parameter_name: FUELNEW, parameter_value: Derived GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 7, parameter_name: FUELNEW, parameter_value: GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 8, parameter_name: FUELNEW, parameter_value: GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 9, parameter_name: FUELNEW, parameter_value: GAS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: SunPV, parameter_name: FUELNEW, parameter_value: SunPV, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: WindOff, parameter_name: FUELNEW, parameter_value: WindOff, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: WindOn, parameter_name: FUELNEW, parameter_value: WindOn, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 1, parameter_name: FUELTYPENEW, parameter_value: Cofiring, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 10, parameter_name: FUELTYPENEW, parameter_value: -, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 11, parameter_name: FUELTYPENEW, parameter_value: CONV, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 12, parameter_name: FUELTYPENEW, parameter_value: PS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 13, parameter_name: FUELTYPENEW, parameter_value: PC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 14, parameter_name: FUELTYPENEW, parameter_value: -, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 15, parameter_name: FUELTYPENEW, parameter_value: -, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 16, parameter_name: FUELTYPENEW, parameter_value: Others, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 17, parameter_name: FUELTYPENEW, parameter_value: PV, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 18, parameter_name: FUELTYPENEW, parameter_value: Standalone, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 19, parameter_name: FUELTYPENEW, parameter_value: ONSHORE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 2, parameter_name: FUELTYPENEW, parameter_value: Standalone, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 20, parameter_name: FUELTYPENEW, parameter_value: OFFSHORE, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 21, parameter_name: FUELTYPENEW, parameter_value: IC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 22, parameter_name: FUELTYPENEW, parameter_value: CSP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 23, parameter_name: FUELTYPENEW, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 24, parameter_name: FUELTYPENEW, parameter_value: CCS CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 25, parameter_name: FUELTYPENEW, parameter_value: CCS CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 26, parameter_name: FUELTYPENEW, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 27, parameter_name: FUELTYPENEW, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 28, parameter_name: FUELTYPENEW, parameter_value: Li-ion, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 29, parameter_name: FUELTYPENEW, parameter_value: VRB, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 3, parameter_name: FUELTYPENEW, parameter_value: PC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 30, parameter_name: FUELTYPENEW, parameter_value: PB, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 31, parameter_name: FUELTYPENEW, parameter_value: Adiabatic, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 32, parameter_name: FUELTYPENEW, parameter_value: Diabatic, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 33, parameter_name: FUELTYPENEW, parameter_value: CCS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 4, parameter_name: FUELTYPENEW, parameter_value: IGCC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 5, parameter_name: FUELTYPENEW, parameter_value: CCS, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 6, parameter_name: FUELTYPENEW, parameter_value: IC, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 7, parameter_name: FUELTYPENEW, parameter_value: CCGT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 8, parameter_name: FUELTYPENEW, parameter_value: CHP, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: 9, parameter_name: FUELTYPENEW, parameter_value: GT, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: SunPV, parameter_name: FUELTYPENEW, parameter_value: SunPV, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: WindOff, parameter_name: FUELTYPENEW, parameter_value: WindOff, parameter_alt: 0}
INFO:root:Adding parameter value: {object_name: WindOn, parameter_name: FUELTYPENEW, parameter_value: WindOn, parameter_alt: 0}
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 1, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 10, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 11, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 12, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 13, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 14, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 15, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 16, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 17, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 18, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 19, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 2, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 20, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 21, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 22, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 23, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 24, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 25, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 26, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 27, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 28, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 29, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 3, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 30, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 31, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 32, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 33, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 4, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 5, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 6, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 7, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 8, parameter: Fixed O&M(Euro/kW/yr)
WARNING:root:No value found for class: PowerGeneratingTechnologies, object: 9, parameter: Fixed O&M(Euro/kW/yr)
